HEADERRT50 FRAME        201011011108070017000000                                                                                                                          
810E56040020041Y000114           004908981498810     201105101212244113012                                                                                                
810E56050020051Y000115           005008981498810     201105101212244113012                                                                                                
810E56060040011Y000116           005108981498810     201105101212244113012                                                                                                
810E56070040021Y000117           005208981498810     201105101212244113012                                                                                                
810E56080040031Y000118           005308981498810     201105101212244113012                                                                                                
810E56090040041Y000119           005408981498810     201105101212244113012                                                                                                
810E56100040051Y000120           005508981498810     201105101212244113012                                                                                                
810E56110050011Y000121           005608981498810     201105101212244113012                                                                                                
810E56120050021Y000122           005708981498810     201105101212244113012                                                                                                
810E56130050031Y000123           005808981498810     201105101212244113012                                                                                                
810E56140050041Y000124           005908981498810     201105101212244113012                                                                                                
810E56150050051Y000125           006008981498810     201105101212244113012                                                                                                
810E56160060011Y000126           006108981498810     201105101212244113012                                                                                                
810E56170060021Y000127           006208981498810     201105101212244113012                                                                                                
810E56180060031Y000128           006308981498810     201105101212244113012                                                                                                
810E56190060041Y000129           006408981498810     201105101212244113012                                                                                                
810E56200060051Y000130           006508981498810     201105101212244113012                                                                                                
810E56210070011Y000131           006608981498810     201105101212244113012                                                                                                
810E56220070021Y000132           006708981498810     201105101212244113012                                                                                                
810E56230070031Y000133           006808981498810     201105101212244113012                                                                                                
810E56240070041Y000134           006908981498810     201105101212244113012                                                                                                
810E56250070051Y000135           007008981498810     201105101212244113012                                                                                                
810E56260080011Y000136           007108981498810     201105101212244113012                                                                                                
810E56270080021Y000137           007208981498810     201105101212244113012                                                                                                
810E56280080031Y000138           007308981498810     201105101212244113012                                                                                                
810E56290080041Y000139           007408981498810     201105101212244113012                                                                                                
810E56300080051Y000140           007508981498810     201105101212244113012                                                                                                
810E56310090011Y000141           007608981498810     201105101212244113012                                                                                                
810E56320090021Y000142           007708981498810     201105101212244113012                                                                                                
810E56330090031Y000143           007808981498810     201105101212244113012                                                                                                
810E56340090041Y000144           007908981498810     201105101212244113012                                                                                                
810E56350090051Y000145           008008981498810     201105101212244113012                                                                                                
810E56360100011Y000146           008108981498810     201105101212244113012                                                                                                
810E56370100021Y000147           008208981498810     201105101212244113012                                                                                                
810E56380100031Y000148           008308981498810     201105101212244113012                                                                                                
810E56390100041Y000149           008408981498810     201105101212244113012                                                                                                
810E56400100051Y000150           008508981498810     201105101212244113012                                                                                                
810E56410110011Y000151           008608981498810     201105101212244113012                                                                                                
810E56420110021Y000152           008708981498810     201105101212244113012                                                                                                
810E56430110031Y000153           008808981498810     201105101212244113012                                                                                                
810E56440110041Y000154           008908981498810     201105101212244113012                                                                                                
810E56450110051Y000155           009008981498810     201105101212244113012                                                                                                
810E56460120011Y000156           009108981498810     201105101212244113012                                                                                                
810E56470120021Y000157           009208981498810     201105101212244113012                                                                                                
810E56480120031Y000158           009308981498810     201105101212244113012                                                                                                
810E56490120041Y000159           009408981498810     201105101212244113012                                                                                                
810E56500120051Y000160           009508981498810     201105101212244113012                                                                                                
810E56510130011Y000161           009608981498810     201105101212244113012                                                                                                
810E56520130021Y000162           009708981498810     201105101212244113012                                                                                                
810E56530130031Y000163           009808981498810     201105101212244113012                                                                                                
810E56540130041Y000164           009908981498810     201105101212244113012                                                                                                
810E56550130051Y000165           010008981498810     201105101212244113012                                                                                                
810E56560140011Y000166           010108981498810     201105101212244113012                                                                                                
810E56570140021Y000167           010208981498810     201105101212244113012                                                                                                
810E56580140031Y000168           010308981498810     201105101212244113012                                                                                                
810E56590140041Y000169           010408981498810     201105101212244113012                                                                                                
810E56600140051Y000170           010508981498810     201105101212244113012                                                                                                
810E56610150011Y000171           010608981498810     201105101212244113012                                                                                                
810E56620150021Y000172           010708981498810     201105101212244113012                                                                                                
810E56630150031Y000173           010808981498810     201105101212244113012                                                                                                
810E56640150041Y000174           010908981498810     201105101212244113012                                                                                                
810E56650150051Y000175           011008981498810     201105101212244113012                                                                                                
810E56660160011Y000176           011108981498810     201105101212244113012                                                                                                
810E56670160021Y000177           011208981498810     201105101212244113012                                                                                                
810E56680160031Y000178           011308981498810     201105101212244113012                                                                                                
810E56690160041Y000179           011408981498810     201105101212244113012                                                                                                
810E56700160051Y000180           011508981498810     201105101212244113012                                                                                                
810E56710170011Y000181           011608981498810     201105101212244113012                                                                                                
810E56720170021Y000182           011708981498810     201105101212244113012                                                                                                
810E56730170031Y000183           011808981498810     201105101212244113012                                                                                                
810E56740170041Y000184           011908981498810     201105101212244113012                                                                                                
810E56750170051Y000185           012008981498810     201105101212244113012                                                                                                
810E56760180011Y000186           012108981498810     201105101212244113012                                                                                                
810E56770180021Y000187           012208981498810     201105101212244113012                                                                                                
810E56780180031Y000188           012308981498810     201105101212244113012                                                                                                
810E56790180041Y000189           012408981498810     201105101212244113012                                                                                                
810E56800180051Y000190           012508981498810     201105101212244113012                                                                                                
810E56810190011Y000191           012608981498810     201105101212244113012                                                                                                
810E56820190021Y000192           012708981498810     201105101212244113012                                                                                                
810E56830190031Y000193           012808981498810     201105101212244113012                                                                                                
810E56840190041Y000194           012908981498810     201105101212244113012                                                                                                
810E56850190051Y000195           013008981498810     201105101212244113012                                                                                                
810E56860200011Y000196           013108981498810     201105101212244113012                                                                                                
810E56870200021Y000197           013208981498810     201105101212244113012                                                                                                
810E56880200031Y000198           013308981498810     201105101212244113012                                                                                                
810E56890200041Y000199           013408981498810     201105101212244113012                                                                                                
810E56900200051Y000200           013508981498810     201105101212244113012                                                                                                
810E56910210011Y000201           013608981498810     201105101212244113012                                                                                                
810E56920210021Y000202           013708981498810     201105101212244113012                                                                                                
810E56930210031Y000203           013808981498810     201105101212244113012                                                                                                
810E56940210041Y000204           013908981498810     201105101212244113012                                                                                                
810E56950210051Y000205           014008981498810     201105101212244113012                                                                                                
810E56960220011Y000206           014108981498810     201105101212244113012                                                                                                
810E56970220021Y000207           014208981498810     201105101212244113012                                                                                                
810E56980220031Y000208           014308981498810     201105101212244113012                                                                                                
810E56990220041Y000209           014408981498810     201105101212244113012                                                                                                
810E57000220051Y000210           014508981498810     201105101212244113012                                                                                                
810E57010230011Y000211           014608981498810     201105101212244113012                                                                                                
810E57020230021Y000212           014708981498810     201105101212244113012                                                                                                
810E57030230031Y000213           014808981498810     201105101212244113012                                                                                                
810E57040230041Y000214           014908981498810     201105101212244113012                                                                                                
810E57050230051Y000215           015008981498810     201105101212244113012                                                                                                
810E57060240011Y000216           015108981498810     201105101212244113012                                                                                                
810E57070240021Y000217           015208981498810     201105101212244113012                                                                                                
810E57080240031Y000218           015308981498810     201105101212244113012                                                                                                
810E57090240041Y000219           015408981498810     201105101212244113012                                                                                                
810E57100240051Y000220           015508981498810     201105101212244113012                                                                                                
810E57110250011Y000221           015608981498810     201105101212244113012                                                                                                
810E57120250021Y000222           015708981498810     201105101212244113012                                                                                                
810E57130250031Y000223           015808981498810     201105101212244113012                                                                                                
810E57140250041Y000224           015908981498810     201105101212244113012                                                                                                
810E57150250051Y000225           016008981498810     201105101212244113012                                                                                                
810E57160260011Y000226           016108981498810     201105101212244113012                                                                                                
810E57170260021Y000227           016208981498810     201105101212244113012                                                                                                
810E57180260031Y000228           016308981498810     201105101212244113012                                                                                                
810E57190260041Y000229           016408981498810     201105101212244113012                                                                                                
810E57200260051Y000230           016508981498810     201105101212244113012                                                                                                
810E57210270011Y000231           016608981498810     201105101212244113012                                                                                                
810E57220270021Y000232           016708981498810     201105101212244113012                                                                                                
810E57230270031Y000233           016808981498810     201105101212244113012                                                                                                
810E57240270041Y000234           016908981498810     201105101212244113012                                                                                                
810E57250270051Y000235           017008981498810     201105101212244113012                                                                                                
810E57260280011Y000236           017108981498810     201105101212244113012                                                                                                
810E57270280021Y000237           017208981498810     201105101212244113012                                                                                                
810E57280280031Y000238           017308981498810     201105101212244113012                                                                                                
810E57290280041Y000239           017408981498810     201105101212244113012                                                                                                
810E57300280051Y000240           017508981498810     201105101212244113012                                                                                                
810E57310290011Y000241           017608981498810     201105101212244113012                                                                                                
810E57320290021Y000242           017708981498810     201105101212244113012                                                                                                
810E57330290031Y000243           017808981498810     201105101212244113012                                                                                                
810E57340290041Y000244           017908981498810     201105101212244113012                                                                                                
810E57350290051Y000245           018008981498810     201105101212244113012                                                                                                
810E57360300011Y000246           018108981498810     201105101212244113012                                                                                                
810E57370300021Y000247           018208981498810     201105101212244113012                                                                                                
810E57380300031Y000248           018308981498810     201105101212244113012                                                                                                
810E57390300041Y000249           018408981498810     201105101212244113012                                                                                                
810E57400300051Y000250           018508981498810     201105101212244113012                                                                                                
810E57410310011Y000251           018608981498810     201105101212244113012                                                                                                
810E57420310021Y000252           018708981498810     201105101212244113012                                                                                                
810E57430310031Y000253           018808981498810     201105101212244113012                                                                                                
810E57440310041Y000254           018908981498810     201105101212244113012                                                                                                
810E57450310051Y000255           019008981498810     201105101212244113012                                                                                                
810E57460320011Y000256           019108981498810     201105101212244113012                                                                                                
810E57470320021Y000257           019208981498810     201105101212244113012                                                                                                
810E57480320031Y000258           019308981498810     201105101212244113012                                                                                                
810E57490320041Y000259           019408981498810     201105101212244113012                                                                                                
810E57500320051Y000280           019508981498810     201105101212244113012                                                                                                
810E57510330011Y000261           019608981498810     201105101212244113012                                                                                                
810E57520330021Y000262           019708981498810     201105101212244113012                                                                                                
810E57530330031Y000263           019808981498810     201105101212244113012                                                                                                
810E57540330041Y000264           019908981498810     201105101212244113012                                                                                                
810E57550330051Y000265           020008981498810     201105101212244113012                                                                                                
810E57560340011Y000266           020108981498810     201105101212244113012                                                                                                
810E57570340021Y000267           020208981498810     201105101212244113012                                                                                                
810E57580340031Y000268           020308981498810     201105101212244113012                                                                                                
810E57590340041Y000269           020408981498810     201105101212244113012                                                                                                
810E57600340051Y000270           020508981498810     201105101212244113012                                                                                                
810E57610350011Y000271           020608981498810     201105101212244113012                                                                                                
810E57620350021Y000272           020708981498810     201105101212244113012                                                                                                
810E57630350031Y000273           020808981498810     201105101212244113012                                                                                                
810E57640350041Y000274           020908981498810     201105101212244113012                                                                                                
810E57650350051Y000275           021008981498810     201105101212244113012                                                                                                
810E57660360011Y000276           021108981498810     201105101212244113012                                                                                                
810E57670360021Y000277           021208981498810     201105101212244113012                                                                                                
810E57680360031Y000278           021308981498810     201105101212244113012                                                                                                
810E57690360041Y000279           021408981498810     201105101212244113012                                                                                                
810E57700360051Y000280           021508981498810     201105101212244113012                                                                                                
810E57710370011Y000281           021608981498810     201105101212244113012                                                                                                
810E57720370021Y000282           021708981498810     201105101212244113012                                                                                                
810E57730370031Y000283           021808981498810     201105101212244113012                                                                                                
810E57740370041Y000284           021908981498810     201105101212244113012                                                                                                
810E57750370051Y000285           022008981498810     201105101212244113012                                                                                                
810E57760380011Y000286           022108981498810     201105101212244113012                                                                                                
810E57770380021Y000287           022208981498810     201105101212244113012                                                                                                
810E57780380031Y000288           022308981498810     201105101212244113012                                                                                                
810E57790380041Y000289           022408981498810     201105101212244113012                                                                                                
810E57800380051Y000290           022508981498810     201105101212244113012                                                                                                
810E57810390011Y000291           022608981498810     201105101212244113012                                                                                                
810E57820390021Y000292           022708981498810     201105101212244113012                                                                                                
810E57830390031Y000293           022808981498810     201105101212244113012                                                                                                
810E57840390041Y000294           022908981498810     201105101212244113012                                                                                                
810E57850390051Y000295           023008981498810     201105101212244113012                                                                                                
810E57860400011Y000296           023108981498810     201105101212244113012                                                                                                
810E57870400021Y000297           023208981498810     201105101212244113012                                                                                                
810E57880400031Y000298           023308981498810     201105101212244113012                                                                                                
810E57890400041Y000299           023408981498810     201105101212244113012                                                                                                
810E57900400051Y000300           023508981498810     201105101212244113012                                                                                                
810E57910410011Y000301           023608981498810     201105101212244113012                                                                                                
810E57920410021Y000302           023708981498810     201105101212244113012                                                                                                
810E57930410031Y000303           023808981498810     201105101212244113012                                                                                                
810E57940410041Y000304           023908981498810     201105101212244113012                                                                                                
810E57950410051Y000305           024008981498810     201105101212244113012                                                                                                
           0011S000251           000108981498790     201105101211244113010                                                                                                
           0021S000252           000208981499140     201105101314262115010                                                                                                
           0031S000253           000308981498790     201105101417280117010                                                                                                
           0041S000254           000408981499140     201105101520298119010                                                                                                
           0051S000255           000508981498790     201105101623316121010                                                                                                
           0011S000256           000608981499140     201105101726334123010                                                                                                
           0021S000257           000708981498790     201105101829352125010                                                                                                
           0031S000258           000808981499140     201105101932370127010                                                                                                
           0041S000259           000908981498790     201105102035388129010                                                                                                
           0051S000260           001008981499140     201105102138406131010                                                                                                
           0011S000261           001108981498790     201105102241424133010                                                                                                
           0021S000262           001208981499140     201105102344442135010                                                                                                
           0031S000263           001308981498790     201105102447460137010                                                                                                
810E58090110011E000007           000108981022532     201105101212244116022                                                                                                
810E58100110021E000008           000208981591740     201105101113243116022                                                                                                
810E58110110031E000009           000308981022532     201105101214242114022                                                                                                
810E58120110041E000010           000408981591740     201105101214242114022                                                                                                
810E58130110051E000011           000508981022532     201105101214242114022                                                                                                
810E58140120011E000012           000608981591740     201105101214242114022                                                                                                
810E58150120021E000013           000708981022532     201105101214242114022                                                                                                
810E58160120031E000014           000808981591740     201105101214242114022                                                                                                
810E58170120041E000015           000908981022532     201105101214242114022                                                                                                
810E58180120051E000016           001008981591740     201105101214242114022                                                                                                
810E58190130011C000006           000108981022532     201105101212244116022                                                                                                
810E58200130021C000007           000208981591740     201105101113243116022                                                                                                
810E58210130031C000008           000308981022532     201105101014242116022                                                                                                
810E58220130041C000009           000408981591740     201105101014242116022                                                                                                
810E58230130051C000010           000508981022532     201105101014242116022                                                                                                
810E58240140011C000011           000608981591740     201105101014242116022                                                                                                
810E58250140021C000012           000708981022532     201105101014242116022                                                                                                
810E58260140031C000013           000808981591740     201105101014242116022                                                                                                
810E58270140041C000014           000908981022532     201105101014242116022                                                                                                
810E58280140051C000015           001008981591740     201105101014242116022                                                                                                
810E58290150011C000016           001108981022532     201105101014242116022                                                                                                
810E58300150021C000017           001208981591740     201105101014242116022                                                                                                
810E58310150031C000018           001308981022532     201105101014242116022                                                                                                
810E58320150041C000019           001408981591740     201105101014242116022                                                                                                
810E58330150051C000020           001508981022532     201105101014242116022                                                                                                
810E58340160011C000021           001608981591740     201105101014242116022                                                                                                
810E58350160021C000022           001708981022532     201105101014242116022                                                                                                
810E58360160031C000023           001808981591740     201105101014242116022                                                                                                
810E58370160041C000024           001908981022532     201105101014242116022                                                                                                
810E58380160051C000025           002008981591740     201105101014242116022                                                                                                
810E58390170011C000026           002108981022532     201105101014242116022                                                                                                
810E58400170021C000027           002208981591740     201105101014242116022                                                                                                
810E58410170031C000028           002308981022532     201105103329189412022                                                                                                
810E58420170041C000029           002408981591740     201105103230188412022                                                                                                
810E58430170051C000030           002508981022532     201105103131187412022                                                                                                
810E58440180011C000031           002608981591740     201105103032186412022                                                                                                
810E58450180021C000032           002708981022532     201105102933185412022                                                                                                
810E58460180031C000033           002808981591740     201105102834184412022                                                                                                
810E58470180041C000034           002908981022532     201105102735183412022                                                                                                
810E58480180051C000035           003008981591740     201105102636182412022                                                                                                
810E58490190011C000036           003108981022532     201105102537181412022                                                                                                
810E58500190021C000037           003208981591740     201105102438180412022                                                                                                
810E58510190031C000038           003308981022532     201105102339179412022                                                                                                
810E58520190041C000039           003408981591740     201105102240178412022                                                                                                
810E58530190051C000040           003508981022532     201105102141177412022                                                                                                
810E58540200011C000041           003608981591740     201105102042176412022                                                                                                
810E58550100011P000010           000108981557990     201105102211244216022                                                                                                
810E58560100021P000011           000208981022731     201105102113244216022                                                                                                
810E58570100031P000012           000308981022532     201105101212244116022                                                                                                
810E58580100041P000013           000408981022532     201105101212244116022                                                                                                
810E58590100051P000014           000508981022532     201105101212244116022                                                                                                
810E58600110011P000015           000608981022532     201105101212244116022                                                                                                
810E58610110021P000016           000708981022532     201105101212244116022                                                                                                
810E58620110031P000017           000808981022532     201105101212244116022                                                                                                
810E58630110041P000018           000908981022532     201105101212244116022                                                                                                
810E58640110051P000019           001008981022532     201105101212244116022                                                                                                
810E58650120011P000020           001108981022532     201105101212244116022                                                                                                
810E58660120021P000021           001208981022532     201105101212244116022                                                                                                
810E58670120031P000022           001308981022532     201105101212244116022                                                                                                
