HEADERRT50 FRAME        201011011108070017000000                                                                                                                          
240E1F000610011X000106           000608981342563     201105101211232123020                                                                                                
240E1F000610021X000107           000708981342563     201105101211232123020                                                                                                
240E1F000610031X000108           000808981342563     201105101211232123020                                                                                                
240E1F000610041X000109           000908981342563     201105101211232123020                                                                                                
240E1F000610051X000110           001008981342563     201105101211232123020                                                                                                
240E1F000620011X000111           001108981342563     201105101211232123020                                                                                                
240E1F000620021X000112           001208981342563     201105101211232123020                                                                                                
240E1F000620031X000113           001308981342563     201105101211232123020                                                                                                
240E1F000620041X000114           001408981342563     201105101211232123020                                                                                                
240E1F000620051X000115           001508981342563     201105101211232123020                                                                                                
240E1F000630011X000116           001608981342563     201105101211232123020                                                                                                
240E1F000630021X000117           001708981342563     201105101211232123020                                                                                                
240E1F000630031X000118           001808981342563     201105101211232123020                                                                                                
240E1F000630041X000119           001908981342563     201105101211232123020                                                                                                
240E1F000630051X000120           002008981342563     201105101211232123020                                                                                                
240E1F000640011X000121           002108981342563     201105101211232123020                                                                                                
240E1F000640021X000122           002208981342563     201105101211232123020                                                                                                
240E1F000640031X000123           002308981342563     201105101211232123020                                                                                                
240E1F000640041X000124           002408981342563     201105101211232123020                                                                                                
240E1F000640051X000125           002508981342563     201105101211232123020                                                                                                
240E1F000650011X000126           002608981342563     201105101211232123020                                                                                                
240E1F000650021X000127           002708981342563     201105101211232123020                                                                                                
240E1F000650031X000128           002808981342563     201105101211232123020                                                                                                
240E1F000650041X000129           002908981342563     201105101211232123020                                                                                                
240E1F000650051X000130           003008981342563     201105101211232123020                                                                                                
240E1F000660011X000131           003108981342563     201105101211232123020                                                                                                
240E1F000660021X000132           003208981342563     201105101211232123020                                                                                                
240E1F000660031X000133           003308981342563     201105101211232123020                                                                                                
240E1F000660041X000134           003408981342563     201105101211232123020                                                                                                
240E1F000660051X000135           003508981342563     201105101211232123020                                                                                                
240E1F000670011X000136           003608981342563     201105101211232123020                                                                                                
240E1F000670021X000137           003708981342563     201105101211232123020                                                                                                
240E1F000670031X000138           003808981342563     201105101211232123020                                                                                                
240E1F000670041X000139           003908981342563     201105101211232123020                                                                                                
240E1F000670051X000140           004008981342563     201105101211232123020                                                                                                
240E1F000680011X000141           004108981342563     201105101211232123020                                                                                                
240E1F000680021X000142           004208981342563     201105101211232123020                                                                                                
240E1F000680031X000143           004308981342563     201105101211232123020                                                                                                
240E1F000680041X000144           004408981342563     201105101211232123020                                                                                                
240E1F000680051X000145           004508981342563     201105101211232123020                                                                                                
240E1F000690011X000146           004608981342563     201105101211232123020                                                                                                
240E1F000690021X000147           004708981342563     201105101211232123020                                                                                                
240E1F000690031X000148           004808981342563     201105101211232123020                                                                                                
240E1F000690041X000149           004908981342563     201105101211232123020                                                                                                
240E1F000690051X000150           005008981342563     201105101211232123020                                                                                                
240E1F000700011X000151           005108981342563     201105101211232123020                                                                                                
240E1F000700021X000152           005208981342563     201105101211232123020                                                                                                
240E1F000700031X000153           005308981342563     201105101211232123020                                                                                                
240E1F000700041X000154           005408981342563     201105101211232123020                                                                                                
240E1F000700051X000155           005508981342563     201105101211232123020                                                                                                
240E1F000710011X000156           005608981342563     201105101211232123020                                                                                                
240E1F000710021X000157           005708981342563     201105101211232123020                                                                                                
240E1F000710031X000158           005808981342563     201105101211232123020                                                                                                
240E1F000710041X000159           005908981342563     201105101211232123020                                                                                                
240E1F000710051X000160           006008981342563     201105101211232123020                                                                                                
240E1F000720011X000161           006108981342563     201105101211232123020                                                                                                
240E1F000720021X000162           006208981342563     201105101211232123020                                                                                                
240E1F000720031X000163           006308981342563     201105101211232123020                                                                                                
240E1F000720041X000164           006408981342563     201105101211232123020                                                                                                
240E1F000720051X000165           006508981342563     201105101211232123020                                                                                                
240E1F000730011X000166           006608981342563     201105101211232123020                                                                                                
240E1F000730021X000167           006708981342563     201105101211232123020                                                                                                
240E1F000730031X000168           006808981342563     201105101211232123020                                                                                                
240E1F000730041X000169           006908981342563     201105101211232123020                                                                                                
240E1F000730051X000170           007008981342563     201105101211232123020                                                                                                
240E1F000740011X000171           007108981342563     201105101211232123020                                                                                                
240E1F000740021X000172           007208981342563     201105101211232123020                                                                                                
240E1F000740031X000173           007308981342563     201105101211232123020                                                                                                
240E1F000740041X000174           007408981342563     201105101211232123020                                                                                                
240E1F000740051X000175           007508981342563     201105101211232123020                                                                                                
240E1F000750011X000176           007608981342563     201105101211232123020                                                                                                
240E1F000750021X000177           007708981342563     201105101211232123020                                                                                                
240E1F000750031X000178           007808981342563     201105101211232123020                                                                                                
240E1F000750041X000179           007908981342563     201105101211232123020                                                                                                
240E1F000750051X000180           008008981342563     201105101211232123020                                                                                                
240E1F000760011X000181           008108981342563     201105101211232123020                                                                                                
240E1F000760021X000182           008208981342563     201105101211232123020                                                                                                
240E1F000760031X000183           008308981342563     201105101211232123020                                                                                                
240E1F000760041X000184           008408981342563     201105101211232123020                                                                                                
240E1F000760051X000185           008508981342563     201105101211232123020                                                                                                
240E1F000770011X000186           008608981342563     201105101211232123020                                                                                                
240E1F000770021X000187           008708981342563     201105101211232123020                                                                                                
240E1F000770031X000188           008808981342563     201105101211232123020                                                                                                
240E1F000770041X000189           008908981342563     201105101211232123020                                                                                                
240E1F000770051X000190           009008981342563     201105101211232123020                                                                                                
240E1F000780011X000191           009108981342563     201105101211232123020                                                                                                
240E1F000780021X000192           009208981342563     201105101211232123020                                                                                                
240E1F000780031X000193           009308981342563     201105101211232123020                                                                                                
240E1F000780041X000194           009408981342563     201105101211232123020                                                                                                
240E1F000780051X000195           009508981342563     201105101211232123020                                                                                                
240E1F000790011X000196           009608981342563     201105101211232123020                                                                                                
240E1F000790021X000197           009708981342563     201105101211232123020                                                                                                
240E1F000790031X000198           009808981342563     201105101211232123020                                                                                                
240E1F000790041X000199           009908981342563     201105101211232123020                                                                                                
240E1F000790051X000200           010008981342563     201105101211232123020                                                                                                
240E1F000800011X000201           010108981342563     201105101211232123020                                                                                                
240E1F000800021X000202           010208981342563     201105101211232123020                                                                                                
240E1F000800031X000203           010308981342563     201105101211232123020                                                                                                
240E1F000800041X000204           010408981342563     201105101211232123020                                                                                                
240E1F000800051X000205           010508981342563     201105101211232123020                                                                                                
240E1F000810011X000206           010608981342563     201105101211232123020                                                                                                
240E1F000810021X000207           010708981342563     201105101211232123020                                                                                                
240E1F000810031X000208           010808981342563     201105101211232123020                                                                                                
240E1F000810041X000209           010908981342563     201105101211232123020                                                                                                
TRAIL 00001000                                                                                                                                                            
HEADERRT50 FRAME        201011021508070017000000                                                                                                                          
130E1A000010011L000556           000108981022521     201105101211244116022                                                                                                
130E1A000010021L000557           000208981022521     201105101211244116022                                                                                                
130E1A000010031L000558           000308981022521     201105101211244116022                                                                                                
130E1A000010041L000559           000408981022521     201105101211244116022                                                                                                
130E1A000010051L000560           000508981022521     201105101211244116022                                                                                                
130E1D000020011L000561           000608981498810     201105101212244113012                                                                                                
130E1D000020021L000562           000708981498810     201105101212244113012                                                                                                
130E1D000020031L000563           000808981498810     201105101212244113012                                                                                                
130E1D000020041L000564           000908981498810     201105101212244113012                                                                                                
130E1D000020051L000565           001008981498810     201105101212244113012                                                                                                
130E1D000030011L000566           001108981498810     201105101212244113012                                                                                                
130E1D000030021L000567           001208981498810     201105101212244113012                                                                                                
130E1D000030031L000568           001308981498810     201105101212244113012                                                                                                
130E1D000030041L000569           001408981498810     201105101212244113012                                                                                                
130E1D000030051L000570           001508981498810     201105101212244113012                                                                                                
130E1E000040011L000571           001608981498810     201105101212244113012                                                                                                
130E1E000040021L000572           001708981498810     201105101212244113012                                                                                                
130E1E000040031L000573           001808981498810     201105101212244113012                                                                                                
130E1E000040041L000574           001908981498810     201105101212244113012                                                                                                
130E1E000040051L000575           002008981498810     201105101212244113012                                                                                                
130E1E000050011L000576           002108981498810     201105101212244113012                                                                                                
130E1E000050021L000577           002208981498810     201105101212244113012                                                                                                
130E1E000050031L000578           002308981498810     201105101212244113012                                                                                                
130E1E000050041L000579           002408981498810     201105101212244113012                                                                                                
130E1E000050051L000580           002508981498810     201105101212244113012                                                                                                
130E1F000030011L000581           002608981498810     201105101212244113012                                                                                                
130E1F000030021L000582           002708981498810     201105101212244113012                                                                                                
130E1F000030031L000583           002808981498810     201105101212244113012                                                                                                
130E1F000030041L000584           002908981498810     201105101212244113012                                                                                                
130E1F000030051L000585           003008981498810     201105101212244113012                                                                                                
130E1G000060011L000586           003108981498860     201105101312267125012                                                                                                
130E1G000060021L000587           003208981498860     201105101312267125012                                                                                                
130E1G000060031L000588           003308981498860     201105101312267125012                                                                                                
130E1G000060041L000589           003408981498860     201105101312267125012                                                                                                
130E1G000060051L000590           003508981498860     201105101312267125012                                                                                                
130E1H000020011L000591           003608981498860     201105101312267125012                                                                                                
130E1H000020021L000592           003708981498860     201105101312267125012                                                                                                
130E1H000020031L000593           003808981498860     201105101312267125012                                                                                                
130E1H000020041L000594           003908981498860     201105101312267125012                                                                                                
130E1H000020051L000595           004008981498860     201105101312267125012                                                                                                
130E1H000030011L000596           004108981498860     201105101312267125012                                                                                                
130E1H000030021L000597           004208981498860     201105101312267125012                                                                                                
130E1H000030031L000598           004308981498860     201105101312267125012                                                                                                
130E1H000030041L000599           004408981498860     201105101312267125012                                                                                                
130E1H000030051L000600           004508981498860     201105101312267125012                                                                                                
130E1H000040011L000601           004608981498860     201105101312267125012                                                                                                
130E1H000040021L000602           004708981498860     201105101312267125012                                                                                                
130E1H000040031L000603           004808981498860     201105101312267125012                                                                                                
130E1H000040041L000604           004908981498860     201105101312267125012                                                                                                
130E1H000040051L000605           005008981498860     201105101312267125012                                                                                                
130E1H000050011L000606           005108981498860     201105101312267125012                                                                                                
130E1H000050021L000607           005208981498860     201105101312267125012                                                                                                
130E1H000050031L000608           005308981498860     201105101312267125012                                                                                                
130E1H000050041L000609           005408981498860     201105101312267125012                                                                                                
130E1H000050051L000610           005508981498860     201105101312267125012                                                                                                
130E1H000060011L000611           005608981498860     201105101312267125012                                                                                                
130E1H000060021L000612           005708981498860     201105101312267125012                                                                                                
130E1H000060031L000613           005808981498860     201105101312267125012                                                                                                
130E1H000060041L000614           005908981498860     201105101312267125012                                                                                                
130E1H000060051L000615           006008981498860     201105101312267125012                                                                                                
130E1H000070011L000616           006108981498860     201105101312267125012                                                                                                
130E1H000070021L000617           006208981498860     201105101312267125012                                                                                                
130E1H000070031L000618           006308981498860     201105101312267125012                                                                                                
130E1H000070041L000619           006408981498860     201105101312267125012                                                                                                
130E1H000070051L000620           006508981498860     201105101312267125012                                                                                                
130E1H000080011L000621           006608981498860     201105101312267125012                                                                                                
130E1H000080021L000622           006708981498860     201105101312267125012                                                                                                
130E1H000080031L000623           006808981498860     201105101312267125012                                                                                                
130E1H000080041L000624           006908981498860     201105101312267125012                                                                                                
130E1H000080051L000625           007008981498860     201105101312267125012                                                                                                
130E1H000090011L000626           007108981498860     201105101312267125012                                                                                                
130E1H000090021L000627           007208981498860     201105101312267125012                                                                                                
130E1H000090031L000628           007308981498860     201105101312267125012                                                                                                
130E1H000090041L000629           007408981498860     201105101312267125012                                                                                                
130E1H000090051L000630           007508981498860     201105101312267125012                                                                                                
130E1H000100011L000631           007608981498860     201105101312267125012                                                                                                
130E1H000100021L000632           007708981498860     201105101312267125012                                                                                                
130E1H000100031L000633           007808981498860     201105101312267125012                                                                                                
130E1H000100041L000634           007908981498860     201105101312267125012                                                                                                
130E1H000100051L000635           008008981498860     201105101312267125012                                                                                                
130E1H000110011L000636           008108981498860     201105101312267125012                                                                                                
130E1H000110021L000637           008208981498860     201105101312267125012                                                                                                
130E1H000110031L000638           008308981498860     201105101312267125012                                                                                                
130E1H000110041L000639           008408981498860     201105101312267125012                                                                                                
130E1H000110051L000640           008508981498860     201105101312267125012                                                                                                
130E1H000120011L000641           008608981498860     201105101312267125012                                                                                                
130E1H000120021L000642           008708981498860     201105101312267125012                                                                                                
130E1H000120031L000643           008808981498860     201105101312267125012                                                                                                
130E1H000120041L000644           008908981498860     201105101312267125012                                                                                                
130E1H000120051L000645           009008981498860     201105101312267125012                                                                                                
130E1H000130011L000646           009108981498860     201105101312267125012                                                                                                
130E1H000130021L000647           009208981498860     201105101312267125012                                                                                                
130E1H000130031L000648           009308981498860     201105101312267125012                                                                                                
130E1H000130041L000649           009408981498860     201105101312267125012                                                                                                
130E1H000130051L000650           009508981498860     201105101312267125012                                                                                                
130E1H000140011L000651           009608981498860     201105101312267125012                                                                                                
130E1H000140021L000652           009708981498860     201105101312267125012                                                                                                
130E1H000140031L000653           009808981498860     201105101312267125012                                                                                                
130E1H000140041L000654           009908981498860     201105101312267125012                                                                                                
130E1H000140051L000655           010008981498860     201105101312267125012                                                                                                
130E1H000150011L000656           010108981498860     201105101312267125012                                                                                                
130E1H000150021L000657           010208981498860     201105101312267125012                                                                                                
130E1H000150031L000658           010308981498860     201105101312267125012                                                                                                
130E1H000150041L000659           010408981498860     201105101312267125012                                                                                                
130E1H000150051L000660           010508981498860     201105101312267125012                                                                                                
130E1H000160011L000661           010608981498860     201105101312267125012                                                                                                
130E1H000160021L000662           010708981498860     201105101312267125012                                                                                                
130E1H000160031L000663           010808981498860     201105101312267125012                                                                                                
130E1H000160041L000664           010908981498860     201105101312267125012                                                                                                
130E1H000160051L000665           011008981498860     201105101312267125012                                                                                                
130E1H000170011L000666           011108981498860     201105101312267125012                                                                                                
130E1H000170021L000667           011208981498860     201105101312267125012                                                                                                
130E1H000170031L000668           011308981498860     201105101312267125012                                                                                                
130E1H000170041L000669           011408981498860     201105101312267125012                                                                                                
130E1H000170051L000670           011508981498860     201105101312267125012                                                                                                
130E1H000180011L000671           011608981498860     201105101312267125012                                                                                                
130E1H000180021L000672           011708981498860     201105101312267125012                                                                                                
130E1H000180031L000673           011808981498860     201105101312267125012                                                                                                
130E1H000180041L000674           011908981498860     201105101312267125012                                                                                                
130E1H000180051L000675           012008981498860     201105101312267125012                                                                                                
130E1H000190011L000676           012108981498860     201105101312267125012                                                                                                
130E1H000190021L000677           012208981498860     201105101312267125012                                                                                                
130E1H000190031L000678           012308981498860     201105101312267125012                                                                                                
130E1H000190041L000679           012408981498860     201105101312267125012                                                                                                
130E1H000190051L000680           012508981498860     201105101312267125012                                                                                                
130E1H000200011L000681           012608981498860     201105101312267125012                                                                                                
130E1H000200021L000682           012708981498860     201105101312267125012                                                                                                
130E1H000200031L000683           012808981498860     201105101312267125012                                                                                                
130E1H000200041L000684           012908981498860     201105101312267125012                                                                                                
130E1H000200051L000685           013008981498860     201105101312267125012                                                                                                
130E1H000210011L000686           013108981498860     201105101312267125012                                                                                                
130E1H000210021L000687           013208981498860     201105101312267125012                                                                                                
130E1H000210031L000688           013308981498860     201105101312267125012                                                                                                
130E1H000210041L000689           013408981498860     201105101312267125012                                                                                                
130E1H000210051L000690           013508981498860     201105101312267125012                                                                                                
130E1H000220011L000691           013608981498860     201105101312267125012                                                                                                
130E1H000220021L000692           013708981498860     201105101312267125012                                                                                                
130E1H000220031L000693           013808981498860     201105101312267125012                                                                                                
130E1H000220041L000694           013908981498860     201105101312267125012                                                                                                
130E1H000220051L000695           014008981498860     201105101312267125012                                                                                                
130E1H000230011L000696           014108981498860     201105101312267125012                                                                                                
130E1H000230021L000697           014208981498860     201105101312267125012                                                                                                
130E1H000230031L000698           014308981498860     201105101312267125012                                                                                                
130E1H000230041L000699           014408981498860     201105101312267125012                                                                                                
130E1H000230051L000700           014508981498860     201105101312267125012                                                                                                
130E1H000240011L000701           014608981498860     201105101312267125012                                                                                                
130E1H000240021L000702           014708981498860     201105101312267125012                                                                                                
130E1H000240031L000703           014808981498860     201105101312267125012                                                                                                
130E1H000240041L000704           014908981498860     201105101312267125012                                                                                                
130E1H000240051L000705           015008981498860     201105101312267125012                                                                                                
130E1H000250011L000706           015108981498860     201105101312267125012                                                                                                
130E1H000250021L000707           015208981498860     201105101312267125012                                                                                                
130E1H000250031L000708           015308981498860     201105101312267125012                                                                                                
130E1H000250041L000709           015408981498860     201105101312267125012                                                                                                
130E1H000250051L000710           015508981498860     201105101312267125012                                                                                                
130E1H000260011L000711           015608981498860     201105101312267125012                                                                                                
130E1H000260021L000712           015708981498860     201105101312267125012                                                                                                
130E1H000260031L000713           015808981498860     201105101312267125012                                                                                                
